departement,section_naf,section_libelle,code_idcc,nb_entreprises
03,N,Activités de services administratifs et de soutien,1090,6
03,N,Activités de services administratifs et de soutien,1982,5
03,N,Activités de services administratifs et de soutien,2420,5
03,N,Activités de services administratifs et de soutien,1351,5
03,O,Administration publique,5021,365
03,O,Administration publique,9999,7
03,P,Enseignement,9999,61
03,P,Enseignement,1516,24
03,P,Enseignement,1090,22
03,P,Enseignement,3218,13
03,P,Enseignement,5024,12
03,P,Enseignement,7026,10
03,P,Enseignement,1518,9
03,P,Enseignement,2691,6
03,Q,Santé humaine et action sociale,1147,196
03,Q,Santé humaine et action sociale,9999,96
03,Q,Santé humaine et action sociale,1619,74
03,Q,Santé humaine et action sociale,0016,34
03,Q,Santé humaine et action sociale,2941,26
03,Q,Santé humaine et action sociale,3127,23
03,Q,Santé humaine et action sociale,5022,21
03,Q,Santé humaine et action sociale,5021,18
03,Q,Santé humaine et action sociale,1261,18
03,Q,Santé humaine et action sociale,0029,13
03,Q,Santé humaine et action sociale,2264,8
03,Q,Santé humaine et action sociale,0413,8
03,Q,Santé humaine et action sociale,3016,7
03,R,"Arts, spectacles et activités récréatives",2511,133
03,R,"Arts, spectacles et activités récréatives",9999,33
03,R,"Arts, spectacles et activités récréatives",3090,30
03,R,"Arts, spectacles et activités récréatives",1285,28
03,R,"Arts, spectacles et activités récréatives",1790,25
03,R,"Arts, spectacles et activités récréatives",1518,20
03,R,"Arts, spectacles et activités récréatives",7026,11
03,S,Autres activités de services,2596,169
03,S,Autres activités de services,9999,108
03,S,Autres activités de services,3032,52
03,S,Autres activités de services,1518,18
03,S,Autres activités de services,2002,13
03,S,Autres activités de services,0759,11
03,S,Autres activités de services,1978,8
03,S,Autres activités de services,1261,7
03,S,Autres activités de services,1686,6
03,S,Autres activités de services,2098,5
04,A,"Agriculture, sylviculture et pêche",7024,320
04,A,"Agriculture, sylviculture et pêche",9041,103
04,A,"Agriculture, sylviculture et pêche",9999,25
04,A,"Agriculture, sylviculture et pêche",7025,12
04,C,Industrie manufacturière,0843,93
04,C,Industrie manufacturière,9999,34
04,C,Industrie manufacturière,3248,30
04,C,Industrie manufacturière,0044,19
04,C,Industrie manufacturière,3109,18
04,C,Industrie manufacturière,1267,14
04,C,Industrie manufacturière,1396,11
04,C,Industrie manufacturière,0184,10
04,C,Industrie manufacturière,1404,8
04,C,Industrie manufacturière,1412,8
04,C,Industrie manufacturière,1513,7
04,C,Industrie manufacturière,1411,6
04,C,Industrie manufacturière,1534,6
04,C,Industrie manufacturière,0158,6
04,C,Industrie manufacturière,0493,5
04,C,Industrie manufacturière,0804,5
04,C,Industrie manufacturière,1286,5
04,C,Industrie manufacturière,1558,5
04,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,6
04,E,"Production et distribution d'eau ; assainissement, déchets",0637,5
04,F,Construction,1596,401
04,F,Construction,2609,193
04,F,Construction,2420,149
04,F,Construction,1702,55
04,F,Construction,9999,42
04,F,Construction,3212,31
04,F,Construction,1597,30
04,F,Construction,2614,28
04,F,Construction,3248,7
04,G,Commerce ; réparation d'automobiles et de motocycles,1090,175
04,G,Commerce ; réparation d'automobiles et de motocycles,1505,87
04,G,Commerce ; réparation d'automobiles et de motocycles,9999,75
04,G,Commerce ; réparation d'automobiles et de motocycles,1517,72
04,G,Commerce ; réparation d'automobiles et de motocycles,1996,54
04,G,Commerce ; réparation d'automobiles et de motocycles,0573,43
04,G,Commerce ; réparation d'automobiles et de motocycles,3237,38
04,G,Commerce ; réparation d'automobiles et de motocycles,2216,37
04,G,Commerce ; réparation d'automobiles et de motocycles,1483,36
04,G,Commerce ; réparation d'automobiles et de motocycles,1431,23
04,G,Commerce ; réparation d'automobiles et de motocycles,3254,23
04,G,Commerce ; réparation d'automobiles et de motocycles,1880,22
04,G,Commerce ; réparation d'automobiles et de motocycles,1539,20
04,G,Commerce ; réparation d'automobiles et de motocycles,1978,17
04,G,Commerce ; réparation d'automobiles et de motocycles,1557,15
04,G,Commerce ; réparation d'automobiles et de motocycles,2198,14
04,G,Commerce ; réparation d'automobiles et de motocycles,0043,11
04,G,Commerce ; réparation d'automobiles et de motocycles,3013,11
04,G,Commerce ; réparation d'automobiles et de motocycles,1404,10
04,G,Commerce ; réparation d'automobiles et de motocycles,1982,9
04,G,Commerce ; réparation d'automobiles et de motocycles,1686,9
04,G,Commerce ; réparation d'automobiles et de motocycles,1487,8
04,G,Commerce ; réparation d'automobiles et de motocycles,1606,7
04,G,Commerce ; réparation d'automobiles et de motocycles,1383,7
04,G,Commerce ; réparation d'automobiles et de motocycles,0992,7
04,G,Commerce ; réparation d'automobiles et de motocycles,3216,7
04,G,Commerce ; réparation d'automobiles et de motocycles,1077,7
04,G,Commerce ; réparation d'automobiles et de motocycles,1408,6
04,G,Commerce ; réparation d'automobiles et de motocycles,1979,6
04,G,Commerce ; réparation d'automobiles et de motocycles,3243,6
04,G,Commerce ; réparation d'automobiles et de motocycles,1534,6
04,G,Commerce ; réparation d'automobiles et de motocycles,7024,5
04,G,Commerce ; réparation d'automobiles et de motocycles,1286,5
04,G,Commerce ; réparation d'automobiles et de motocycles,7002,5
04,G,Commerce ; réparation d'automobiles et de motocycles,9998,5
04,H,Transports et entreposage,0016,43
04,H,Transports et entreposage,2219,28
04,H,Transports et entreposage,9999,13
04,I,Hébergement et restauration,1979,497
04,I,Hébergement et restauration,1501,116
04,I,Hébergement et restauration,1631,64
04,I,Hébergement et restauration,9999,53
04,I,Hébergement et restauration,1316,16
04,I,Hébergement et restauration,1527,8
04,J,Information et communication,1486,21
04,J,Information et communication,2642,8
04,J,Information et communication,1307,6
04,J,Information et communication,9999,6
04,K,Activités financières et d'assurance,9999,36
04,K,Activités financières et d'assurance,2335,24
04,K,Activités financières et d'assurance,2098,20
04,K,Activités financières et d'assurance,1147,12
04,K,Activités financières et d'assurance,1619,10
04,K,Activités financières et d'assurance,0478,7
04,L,Activités immobilières,1527,56
04,L,Activités immobilières,9999,12
04,L,Activités immobilières,1043,7
04,M,"Activités spécialisées, scientifiques et techniques",1486,96
04,M,"Activités spécialisées, scientifiques et techniques",0787,50
04,M,"Activités spécialisées, scientifiques et techniques",9999,46
04,M,"Activités spécialisées, scientifiques et techniques",2098,23
04,M,"Activités spécialisées, scientifiques et techniques",1090,22
04,M,"Activités spécialisées, scientifiques et techniques",2205,15
04,M,"Activités spécialisées, scientifiques et techniques",2332,15
04,M,"Activités spécialisées, scientifiques et techniques",3253,11
04,M,"Activités spécialisées, scientifiques et techniques",1875,10
04,M,"Activités spécialisées, scientifiques et techniques",2543,8
04,M,"Activités spécialisées, scientifiques et techniques",3248,7
04,N,Activités de services administratifs et de soutien,2378,231
04,N,Activités de services administratifs et de soutien,1413,223
04,N,Activités de services administratifs et de soutien,7018,52
04,N,Activités de services administratifs et de soutien,1043,41
04,N,Activités de services administratifs et de soutien,9999,29
04,N,Activités de services administratifs et de soutien,3043,26
04,N,Activités de services administratifs et de soutien,1486,15
04,N,Activités de services administratifs et de soutien,2098,15
04,N,Activités de services administratifs et de soutien,1404,11
04,N,Activités de services administratifs et de soutien,1909,10
04,N,Activités de services administratifs et de soutien,1557,10
04,N,Activités de services administratifs et de soutien,1147,10
04,N,Activités de services administratifs et de soutien,7024,7
04,N,Activités de services administratifs et de soutien,1710,6
04,N,Activités de services administratifs et de soutien,3219,6
04,N,Activités de services administratifs et de soutien,3236,6
04,N,Activités de services administratifs et de soutien,1351,5
04,O,Administration publique,5021,204
04,O,Administration publique,9999,13
04,P,Enseignement,9999,34
04,P,Enseignement,1516,22
04,P,Enseignement,1090,14
04,P,Enseignement,1518,11
04,P,Enseignement,2511,11
04,P,Enseignement,3218,5
04,Q,Santé humaine et action sociale,1147,75
04,Q,Santé humaine et action sociale,1619,48
04,Q,Santé humaine et action sociale,9999,42
04,Q,Santé humaine et action sociale,2941,30
04,Q,Santé humaine et action sociale,1261,23
04,Q,Santé humaine et action sociale,3127,16
04,Q,Santé humaine et action sociale,5022,13
04,Q,Santé humaine et action sociale,2264,12
04,Q,Santé humaine et action sociale,0016,9
04,Q,Santé humaine et action sociale,5021,9
04,R,"Arts, spectacles et activités récréatives",2511,92
04,R,"Arts, spectacles et activités récréatives",9999,26
04,R,"Arts, spectacles et activités récréatives",3090,25
04,R,"Arts, spectacles et activités récréatives",1285,18
04,R,"Arts, spectacles et activités récréatives",1790,18
04,R,"Arts, spectacles et activités récréatives",1518,15
04,S,Autres activités de services,9999,86
04,S,Autres activités de services,2596,69
04,S,Autres activités de services,1518,31
04,S,Autres activités de services,3032,25
04,S,Autres activités de services,2511,10
04,S,Autres activités de services,2002,7
04,S,Autres activités de services,1261,6
04,S,Autres activités de services,1978,5
04,S,Autres activités de services,0759,5
05,A,"Agriculture, sylviculture et pêche",7024,278
05,A,"Agriculture, sylviculture et pêche",9051,66
05,A,"Agriculture, sylviculture et pêche",9999,12
05,A,"Agriculture, sylviculture et pêche",7025,11
05,A,"Agriculture, sylviculture et pêche",7026,10
05,A,"Agriculture, sylviculture et pêche",9041,5
05,C,Industrie manufacturière,0843,76
05,C,Industrie manufacturière,9999,33
05,C,Industrie manufacturière,3248,26
05,C,Industrie manufacturière,1267,16
05,C,Industrie manufacturière,1286,10
05,C,Industrie manufacturière,1596,9
05,C,Industrie manufacturière,3109,9
05,C,Industrie manufacturière,1411,8
05,C,Industrie manufacturière,1513,8
05,C,Industrie manufacturière,0184,7
05,C,Industrie manufacturière,0993,6
05,C,Industrie manufacturière,0493,6
05,C,Industrie manufacturière,1396,5
05,C,Industrie manufacturière,0158,5
05,C,Industrie manufacturière,3249,5
05,C,Industrie manufacturière,1404,5
05,C,Industrie manufacturière,0112,5
05,C,Industrie manufacturière,1412,5
05,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,11
05,D,"Production et distribution d'électricité, de gaz, de vapeur",1408,5
05,E,"Production et distribution d'eau ; assainissement, déchets",9999,5
05,F,Construction,1596,419
05,F,Construction,2609,247
05,F,Construction,2420,168
05,F,Construction,1597,62
05,F,Construction,9999,43
05,F,Construction,1702,36
05,F,Construction,3212,26
05,F,Construction,2614,24
05,F,Construction,3107,5
05,G,Commerce ; réparation d'automobiles et de motocycles,1090,163
05,G,Commerce ; réparation d'automobiles et de motocycles,1557,82
05,G,Commerce ; réparation d'automobiles et de motocycles,9999,76
05,G,Commerce ; réparation d'automobiles et de motocycles,1505,76
05,G,Commerce ; réparation d'automobiles et de motocycles,1517,49
05,G,Commerce ; réparation d'automobiles et de motocycles,1996,47
05,G,Commerce ; réparation d'automobiles et de motocycles,1483,46
05,G,Commerce ; réparation d'automobiles et de motocycles,0573,42
05,G,Commerce ; réparation d'automobiles et de motocycles,2216,35
05,G,Commerce ; réparation d'automobiles et de motocycles,3237,31
05,G,Commerce ; réparation d'automobiles et de motocycles,1431,25
05,G,Commerce ; réparation d'automobiles et de motocycles,3254,19
05,G,Commerce ; réparation d'automobiles et de motocycles,1880,17
05,G,Commerce ; réparation d'automobiles et de motocycles,1539,17
05,G,Commerce ; réparation d'automobiles et de motocycles,1978,15
05,G,Commerce ; réparation d'automobiles et de motocycles,1404,12
05,G,Commerce ; réparation d'automobiles et de motocycles,3013,10
05,G,Commerce ; réparation d'automobiles et de motocycles,7024,9
05,G,Commerce ; réparation d'automobiles et de motocycles,1606,8
05,G,Commerce ; réparation d'automobiles et de motocycles,1686,8
05,G,Commerce ; réparation d'automobiles et de motocycles,2198,7
05,G,Commerce ; réparation d'automobiles et de motocycles,0992,7
05,G,Commerce ; réparation d'automobiles et de motocycles,3243,6
05,G,Commerce ; réparation d'automobiles et de motocycles,0804,6
05,G,Commerce ; réparation d'automobiles et de motocycles,1979,6
05,G,Commerce ; réparation d'automobiles et de motocycles,1982,6
05,G,Commerce ; réparation d'automobiles et de motocycles,1536,6
05,G,Commerce ; réparation d'automobiles et de motocycles,3216,6
05,G,Commerce ; réparation d'automobiles et de motocycles,1487,6
05,G,Commerce ; réparation d'automobiles et de motocycles,1760,5
05,H,Transports et entreposage,0016,70
05,H,Transports et entreposage,2219,24
05,H,Transports et entreposage,0454,11
